step,episode,ep_reward,ep_steps,success,p_hidden_mean,collision_rate,oob_rate,critic_loss,actor_loss,coverage_loss,alpha,rew_env,rew_coverage,rew_exploration
3465,1084,-11.0000,5,0,0.8751,0.400,0.600,0.0000,0.0000,0.1340,0.2000,-11.0000,0.6025,0.0000
3466,1085,-3.0000,1,0,0.9155,1.000,0.000,0.0000,0.0000,0.0883,0.2000,-3.0000,0.2879,0.0000
3468,1086,-5.0000,2,0,0.8788,0.500,0.500,0.0000,0.0000,0.1310,0.2000,-5.0000,0.4555,0.0000
3469,1087,-3.0000,1,0,0.9156,1.000,0.000,0.0000,0.0000,0.0881,0.2000,-3.0000,0.5028,0.0000
3470,1088,-3.0000,1,0,0.9099,1.000,0.000,0.0000,0.0000,0.0944,0.2000,-3.0000,0.2360,0.0000
3471,1089,-3.0000,1,0,0.9361,1.000,0.000,0.0000,0.0000,0.0661,0.2000,-3.0000,0.4287,0.0000
3472,1090,-3.0000,1,0,0.9353,1.000,0.000,0.0000,0.0000,0.0669,0.2000,-3.0000,0.2483,0.0000
3477,1091,-11.0000,5,0,0.8612,0.800,0.200,0.0000,0.0000,1.9958,0.2000,-11.0000,0.5333,0.0000
3479,1092,-5.0000,2,0,0.8901,0.500,0.500,0.0000,0.0000,0.1172,0.2000,-5.0000,0.5303,0.0000
3480,1093,-3.0000,1,0,0.9261,1.000,0.000,0.0000,0.0000,0.0767,0.2000,-3.0000,0.4588,0.0000
3482,1094,-5.0000,2,0,0.8862,0.500,0.500,0.0000,0.0000,0.1209,0.2000,-5.0000,0.1883,0.0000
3483,1095,-3.0000,1,0,0.9291,1.000,0.000,0.0000,0.0000,0.0736,0.2000,-3.0000,0.4587,0.0000
3486,1096,-7.0000,3,0,0.8706,0.667,0.333,0.0000,0.0000,0.1393,0.2000,-7.0000,0.2864,0.0000
3488,1097,-5.0000,2,0,0.8681,0.500,0.500,0.0000,0.0000,0.1421,0.2000,-5.0000,0.2143,0.0000
3491,1098,-7.0000,3,0,0.8418,0.333,0.667,0.0000,0.0000,0.1751,0.2000,-7.0000,0.4869,0.0000
3496,1099,-11.0000,5,0,0.8438,1.000,0.000,0.0000,0.0000,1.9042,0.2000,-11.0000,0.8750,0.0000
3497,1100,-3.0000,1,0,0.9230,1.000,0.000,0.0000,0.0000,0.0801,0.2000,-3.0000,0.8686,0.0000
3507,1101,-20.0000,10,0,0.7590,0.600,0.400,0.0000,0.0000,0.2776,0.2000,-20.0000,0.6980,0.0000
3508,1102,-3.0000,1,0,0.9059,1.000,0.000,0.0000,0.0000,0.0988,0.2000,-3.0000,0.3219,0.0000
3518,1103,-20.0000,10,0,0.7810,0.600,0.400,0.0000,0.0000,0.4558,0.2000,-20.0000,0.8585,0.0000
3519,1104,-3.0000,1,0,0.8836,1.000,0.000,0.0000,0.0000,0.1238,0.2000,-3.0000,0.2600,0.0000
3520,1105,-3.0000,1,0,0.9261,1.000,0.000,0.0000,0.0000,0.0767,0.2000,-3.0000,0.5398,0.0000
3521,1106,-3.0000,1,0,0.8880,1.000,0.000,0.0000,0.0000,0.1188,0.2000,-3.0000,0.4131,0.0000
3522,1107,-3.0000,1,0,0.8917,1.000,0.000,0.0000,0.0000,0.1146,0.2000,-3.0000,0.4485,0.0000
3523,1108,-3.0000,1,0,0.9209,1.000,0.000,0.0000,0.0000,0.0824,0.2000,-3.0000,0.7262,0.0000
3524,1109,-3.0000,1,0,0.9243,1.000,0.000,0.0000,0.0000,0.0787,0.2000,-3.0000,0.5042,0.0000
3525,1110,-3.0000,1,0,0.9263,1.000,0.000,0.0000,0.0000,0.0766,0.2000,-3.0000,0.2543,0.0000
3526,1111,-3.0000,1,0,0.9077,1.000,0.000,0.0000,0.0000,0.0969,0.2000,-3.0000,0.6656,0.0000
3527,1112,-3.0000,1,0,0.8712,1.000,0.000,0.0000,0.0000,0.1379,0.2000,-3.0000,0.5293,0.0000
3528,1113,-3.0000,1,0,0.9133,1.000,0.000,0.0000,0.0000,0.0907,0.2000,-3.0000,0.3873,0.0000
3530,1114,-5.0000,2,0,0.8964,0.500,0.500,0.0000,0.0000,0.1097,0.2000,-5.0000,0.4716,0.0000
3531,1115,-3.0000,1,0,0.9217,1.000,0.000,0.0000,0.0000,0.0815,0.2000,-3.0000,0.3655,0.0000
3532,1116,-3.0000,1,0,0.8896,1.000,0.000,0.0000,0.0000,0.1170,0.2000,-3.0000,0.4602,0.0000
3533,1117,-3.0000,1,0,0.9222,1.000,0.000,0.0000,0.0000,0.0810,0.2000,-3.0000,0.5332,0.0000
3534,1118,-3.0000,1,0,0.9177,1.000,0.000,0.0000,0.0000,0.0859,0.2000,-3.0000,0.6623,0.0000
3535,1119,-3.0000,1,0,0.9302,1.000,0.000,0.0000,0.0000,0.0724,0.2000,-3.0000,0.3709,0.0000
3538,1120,-7.0000,3,0,0.8920,0.333,0.667,0.0000,0.0000,0.1153,0.2000,-7.0000,0.0868,0.0000
3542,1121,-9.0000,4,0,0.8708,0.500,0.500,0.0000,0.0000,0.1390,0.2000,-9.0000,0.2692,0.0000
3544,1122,-5.0000,2,0,0.8997,0.500,0.500,0.0000,0.0000,0.1063,0.2000,-5.0000,0.4722,0.0000
3547,1123,-7.0000,3,0,0.8382,1.000,0.000,0.0000,0.0000,0.1780,0.2000,-7.0000,0.5168,0.0000
3557,1124,-20.0000,10,0,0.8280,0.700,0.300,0.0000,0.0000,1.2020,0.2000,-20.0000,0.6215,0.0000
3567,1125,-21.0000,10,0,0.7665,0.500,0.500,0.0000,0.0000,1.3006,0.2000,-21.0000,0.7222,0.0000
3568,1126,-3.0000,1,0,0.8895,1.000,0.000,0.0000,0.0000,0.1171,0.2000,-3.0000,0.5508,0.0000
3571,1127,-7.0000,3,0,0.7770,0.667,0.333,0.0000,0.0000,0.2580,0.2000,-7.0000,0.5573,0.0000
3572,1128,-3.0000,1,0,0.8850,1.000,0.000,0.0000,0.0000,0.1222,0.2000,-3.0000,0.8840,0.0000
3573,1129,-3.0000,1,0,0.8525,1.000,0.000,0.0000,0.0000,0.1596,0.2000,-3.0000,0.9087,0.0000
3574,1130,-3.0000,1,0,0.8801,1.000,0.000,0.0000,0.0000,0.1277,0.2000,-3.0000,0.5909,0.0000
3575,1131,-3.0000,1,0,0.8609,1.000,0.000,0.0000,0.0000,0.1498,0.2000,-3.0000,0.6097,0.0000
3577,1132,-5.0000,2,0,0.8018,0.500,0.500,0.0000,0.0000,0.2238,0.2000,-5.0000,0.6922,0.0000
3579,1133,-5.0000,2,0,0.7801,0.500,0.500,0.0000,0.0000,0.2544,0.2000,-5.0000,0.8009,0.0000
3581,1134,-5.0000,2,0,0.7766,1.000,0.000,0.0000,0.0000,0.5953,0.2000,-5.0000,1.1353,0.0000
3591,1135,-20.0000,10,0,0.6497,0.500,0.500,0.0000,0.0000,0.6154,0.2000,-20.0000,0.8649,0.0000
3594,1136,-7.0000,3,0,0.7273,0.667,0.333,0.0000,0.0000,0.3287,0.2000,-7.0000,0.7892,0.0000
3598,1137,-9.0000,4,0,0.7468,0.500,0.500,0.0000,0.0000,0.9816,0.2000,-9.0000,0.5951,0.0000
3599,1138,-3.0000,1,0,0.8714,1.000,0.000,0.0000,0.0000,0.1376,0.2000,-3.0000,0.9071,0.0000
3600,1139,-3.0000,1,0,0.8832,1.000,0.000,0.0000,0.0000,0.1243,0.2000,-3.0000,0.9690,0.0000
3601,1140,-3.0000,1,0,0.8479,1.000,0.000,0.0000,0.0000,0.1650,0.2000,-3.0000,0.7509,0.0000
3602,1141,-3.0000,1,0,0.8432,1.000,0.000,0.0000,0.0000,0.1706,0.2000,-3.0000,0.9448,0.0000
3604,1142,-5.0000,2,0,0.7336,1.000,0.000,0.0000,0.0000,0.3136,0.2000,-5.0000,0.7491,0.0000
3605,1143,-3.0000,1,0,0.7790,1.000,0.000,0.0000,0.0000,0.2498,0.2000,-3.0000,0.7657,0.0000
3606,1144,-3.0000,1,0,0.7986,1.000,0.000,0.0000,0.0000,0.2249,0.2000,-3.0000,0.7501,0.0000
3607,1145,-3.0000,1,0,0.8648,1.000,0.000,0.0000,0.0000,0.1453,0.2000,-3.0000,0.6853,0.0000
3617,1146,-20.0000,10,0,0.6340,0.500,0.500,0.0000,0.0000,0.6887,0.2000,-20.0000,1.0126,0.0000
3618,1147,-3.0000,1,0,0.8682,1.000,0.000,0.0000,0.0000,0.1413,0.2000,-3.0000,1.1971,0.0000
3620,1148,-5.0000,2,0,0.8011,0.500,0.500,0.0000,0.0000,0.2229,0.2000,-5.0000,0.8054,0.0000
3622,1149,-5.0000,2,0,0.7422,0.500,0.500,0.0000,0.0000,0.3116,0.2000,-5.0000,1.0575,0.0000
3623,1150,-3.0000,1,0,0.8574,1.000,0.000,0.0000,0.0000,0.1538,0.2000,-3.0000,0.9109,0.0000
3627,1151,-9.0000,4,0,0.6974,1.000,0.000,0.0000,0.0000,0.3701,0.2000,-9.0000,0.8294,0.0000
3628,1152,-3.0000,1,0,0.8538,1.000,0.000,0.0000,0.0000,0.1580,0.2000,-3.0000,0.8425,0.0000
3629,1153,-3.0000,1,0,0.8704,1.000,0.000,0.0000,0.0000,0.1388,0.2000,-3.0000,1.3486,0.0000
3630,1154,-3.0000,1,0,0.7974,1.000,0.000,0.0000,0.0000,0.2264,0.2000,-3.0000,0.6559,0.0000
3640,1155,-21.0000,10,0,0.6585,0.600,0.400,0.0000,0.0000,0.9729,0.2000,-21.0000,1.4859,0.0000
3641,1156,-3.0000,1,0,0.8248,1.000,0.000,0.0000,0.0000,0.1926,0.2000,-3.0000,0.7382,0.0000
3642,1157,-3.0000,1,0,0.8279,1.000,0.000,0.0000,0.0000,0.1889,0.2000,-3.0000,0.9958,0.0000
3649,1158,-15.0000,7,0,0.6290,0.286,0.714,0.0000,0.0000,1.0588,0.2000,-15.0000,1.3409,0.0000
3650,1159,-3.0000,1,0,0.7980,1.000,0.000,0.0000,0.0000,0.2256,0.2000,-3.0000,1.5217,0.0000
3660,1160,-20.0000,10,0,0.4912,0.700,0.300,0.0000,0.0000,0.7288,0.2000,-20.0000,1.7357,0.0000
3663,1161,-7.0000,3,0,0.5067,0.667,0.333,0.0000,0.0000,0.7263,0.2000,-7.0000,0.8138,0.0000
3664,1162,-3.0000,1,0,0.6037,1.000,0.000,0.0000,0.0000,0.5047,0.2000,-3.0000,0.7287,0.0000
3665,1163,-3.0000,1,0,0.5619,1.000,0.000,0.0000,0.0000,0.5764,0.2000,-3.0000,0.2491,0.0000
3666,1164,-3.0000,1,0,0.5578,1.000,0.000,0.0000,0.0000,0.5837,0.2000,-3.0000,0.5562,0.0000
3667,1165,-3.0000,1,0,0.7022,1.000,0.000,0.0000,0.0000,1.2115,0.2000,-3.0000,1.4683,0.0000
3671,1166,-9.0000,4,0,0.4795,0.250,0.750,0.0000,0.0000,0.7679,0.2000,-9.0000,1.2745,0.0000
3681,1167,-20.0000,10,0,0.3766,0.500,0.500,0.0000,0.0000,0.9902,0.2000,-20.0000,1.3177,0.0000
3687,1168,-13.0000,6,0,0.5183,0.333,0.667,0.0000,0.0000,0.6854,0.2000,-13.0000,1.9730,0.0000
3688,1169,-3.0000,1,0,0.6492,1.000,0.000,0.0000,0.0000,0.4320,0.2000,-3.0000,0.6103,0.0000
3689,1170,-3.0000,1,0,0.7770,1.000,0.000,0.0000,0.0000,1.5007,0.2000,-3.0000,1.2640,0.0000
3696,1171,-15.0000,7,0,0.5470,0.714,0.286,0.0000,0.0000,0.6213,0.2000,-15.0000,1.7477,0.0000
3698,1172,-5.0000,2,0,0.6386,0.500,0.500,0.0000,0.0000,0.4598,0.2000,-5.0000,1.1788,0.0000
3700,1173,-5.0000,2,0,0.6315,0.500,0.500,0.0000,0.0000,1.0249,0.2000,-5.0000,0.8168,0.0000
3701,1174,-3.0000,1,0,0.8411,1.000,0.000,0.0000,0.0000,0.1730,0.2000,-3.0000,1.5773,0.0000
3703,1175,-5.0000,2,0,0.7030,0.500,0.500,0.0000,0.0000,0.3720,0.2000,-5.0000,0.8677,0.0000
3704,1176,-3.0000,1,0,0.7490,1.000,0.000,0.0000,0.0000,0.2890,0.2000,-3.0000,0.9208,0.0000
3705,1177,-3.0000,1,0,0.7747,1.000,0.000,0.0000,0.0000,0.2553,0.2000,-3.0000,0.5212,0.0000
3712,1178,-15.0000,7,0,0.6549,0.571,0.429,0.0000,0.0000,0.4295,0.2000,-15.0000,1.4744,0.0000
3714,1179,-5.0000,2,0,0.7113,0.500,0.500,0.0000,0.0000,0.3525,0.2000,-5.0000,0.8258,0.0000
3715,1180,-3.0000,1,0,0.7920,1.000,0.000,0.0000,0.0000,0.2332,0.2000,-3.0000,0.8298,0.0000
3716,1181,-3.0000,1,0,0.8675,1.000,0.000,0.0000,0.0000,0.1422,0.2000,-3.0000,1.1892,0.0000
3717,1182,-3.0000,1,0,0.8703,1.000,0.000,0.0000,0.0000,0.1389,0.2000,-3.0000,0.8888,0.0000
3727,1183,-20.0000,10,0,0.6666,0.600,0.400,0.0000,0.0000,0.4088,0.2000,-20.0000,1.1475,0.0000
3728,1184,-3.0000,1,0,0.8918,1.000,0.000,0.0000,0.0000,0.1145,0.2000,-3.0000,0.4792,0.0000
3738,1185,-20.0000,10,0,0.7138,0.500,0.500,0.0000,0.0000,1.1133,0.2000,-20.0000,0.7928,0.0000
3740,1186,-5.0000,2,0,0.8260,0.500,0.500,0.0000,0.0000,0.1925,0.2000,-5.0000,0.4616,0.0000
3748,1187,-17.0000,8,0,0.6998,0.375,0.625,0.0000,0.0000,0.3629,0.2000,-17.0000,1.2072,0.0000
3749,1188,-3.0000,1,0,0.8761,1.000,0.000,0.0000,0.0000,0.1323,0.2000,-3.0000,0.5583,0.0000
3750,1189,-3.0000,1,0,0.8658,1.000,0.000,0.0000,0.0000,0.1441,0.2000,-3.0000,0.3372,0.0000
3760,1190,-20.0000,10,0,0.6777,0.300,0.700,0.0000,0.0000,0.6679,0.2000,-20.0000,1.1580,0.0000
3761,1191,-3.0000,1,0,0.8384,1.000,0.000,0.0000,0.0000,0.1763,0.2000,-3.0000,0.6699,0.0000
3762,1192,-3.0000,1,0,0.8643,1.000,0.000,0.0000,0.0000,0.1459,0.2000,-3.0000,0.7061,0.0000
3763,1193,-3.0000,1,0,0.8809,1.000,0.000,0.0000,0.0000,0.1268,0.2000,-3.0000,0.9609,0.0000
3764,1194,-3.0000,1,0,0.8674,1.000,0.000,0.0000,0.0000,0.1422,0.2000,-3.0000,0.8579,0.0000
3765,1195,-3.0000,1,0,0.8360,1.000,0.000,0.0000,0.0000,0.1791,0.2000,-3.0000,0.6957,0.0000
3766,1196,-3.0000,1,0,0.8234,1.000,0.000,0.0000,0.0000,0.1943,0.2000,-3.0000,0.5809,0.0000
3767,1197,-3.0000,1,0,0.8838,1.000,0.000,0.0000,0.0000,0.1236,0.2000,-3.0000,0.6450,0.0000
3777,1198,-20.0000,10,0,0.6903,0.400,0.600,0.0000,0.0000,0.6139,0.2000,-20.0000,0.5981,0.0000
3787,1199,-20.0000,10,0,0.7371,0.500,0.500,0.0000,0.0000,0.3100,0.2000,-20.0000,1.1282,0.0000
3792,1200,-7.8919,5,0,0.8117,0.600,0.200,0.0000,0.0000,0.2100,0.2000,-8.4768,0.9158,0.0551
3793,1201,-3.0000,1,0,0.9040,1.000,0.000,0.0000,0.0000,0.1009,0.2000,-3.0000,0.7546,0.0000
3794,1202,-3.0000,1,0,0.9085,1.000,0.000,0.0000,0.0000,0.0960,0.2000,-3.0000,0.9391,0.0000
3804,1203,-20.0000,10,0,0.7214,0.600,0.400,0.0000,0.0000,1.1113,0.2000,-20.0000,1.1409,0.0000
3813,1204,-19.0000,9,0,0.6650,0.778,0.222,0.0000,0.0000,0.4143,0.2000,-19.0000,0.9390,0.0000
3814,1205,-3.0000,1,0,0.8708,1.000,0.000,0.0000,0.0000,0.1383,0.2000,-3.0000,0.8379,0.0000
3815,1206,-3.0000,1,0,0.8491,1.000,0.000,0.0000,0.0000,0.1636,0.2000,-3.0000,0.7965,0.0000
3818,1207,-7.0000,3,0,0.8114,0.333,0.667,0.0000,0.0000,0.2098,0.2000,-7.0000,0.2697,0.0000
3819,1208,-3.0000,1,0,0.8867,1.000,0.000,0.0000,0.0000,0.1202,0.2000,-3.0000,1.0347,0.0000
3829,1209,-20.0000,10,0,0.7076,0.500,0.500,0.0000,0.0000,0.3502,0.2000,-20.0000,1.0924,0.0000
3836,1210,-15.0000,7,0,0.7767,0.286,0.714,0.0000,0.0000,0.2562,0.2000,-15.0000,1.1430,0.0000
3837,1211,-3.0000,1,0,0.8742,1.000,0.000,0.0000,0.0000,0.1345,0.2000,-3.0000,0.4665,0.0000
3838,1212,-3.0000,1,0,0.8782,1.000,0.000,0.0000,0.0000,0.1298,0.2000,-3.0000,0.8329,0.0000
3845,1213,-15.0000,7,0,0.8152,0.286,0.714,0.0000,0.0000,0.2065,0.2000,-15.0000,0.7665,0.0000
3855,1214,-20.0000,10,0,0.7964,0.500,0.500,0.0000,0.0000,0.5955,0.2000,-20.0000,0.9874,0.0000
3856,1215,-3.0000,1,0,0.9318,1.000,0.000,0.0000,0.0000,0.0706,0.2000,-3.0000,0.6334,0.0000
3857,1216,-3.0000,1,0,0.9175,1.000,0.000,0.0000,0.0000,0.0861,0.2000,-3.0000,0.7143,0.0000
3859,1217,-5.0000,2,0,0.8890,0.500,0.500,0.0000,0.0000,0.1182,0.2000,-5.0000,0.5148,0.0000
3865,1218,-13.0000,6,0,0.8171,0.667,0.333,0.0000,0.0000,0.2041,0.2000,-13.0000,0.6538,0.0000
3868,1219,-7.0000,3,0,0.8496,0.333,0.667,0.0000,0.0000,0.1637,0.2000,-7.0000,0.2846,0.0000
3878,1220,-20.0000,10,0,0.7957,0.600,0.400,0.0000,0.0000,0.2301,0.2000,-20.0000,0.8042,0.0000
3879,1221,-3.0000,1,0,0.9144,1.000,0.000,0.0000,0.0000,0.0895,0.2000,-3.0000,0.4263,0.0000
3880,1222,-3.0000,1,0,0.9378,1.000,0.000,0.0000,0.0000,0.0642,0.2000,-3.0000,0.3248,0.0000
3881,1223,-3.0000,1,0,0.9409,1.000,0.000,0.0000,0.0000,0.0609,0.2000,-3.0000,0.4857,0.0000
3883,1224,-1.9629,2,0,0.8902,0.500,0.000,0.0000,0.0000,0.1177,0.2000,-2.4817,0.5623,0.0309
3887,1225,-9.0000,4,0,0.8557,0.500,0.500,0.0000,0.0000,0.1570,0.2000,-9.0000,0.3368,0.0000
3890,1226,-7.0000,3,0,0.8799,0.667,0.333,0.0000,0.0000,0.1292,0.2000,-7.0000,0.3563,0.0000
3891,1227,-3.0000,1,0,0.9363,1.000,0.000,0.0000,0.0000,0.0658,0.2000,-3.0000,0.2469,0.0000
3901,1228,-20.0000,10,0,0.8650,0.400,0.600,0.0000,0.0000,0.1458,0.2000,-20.0000,0.5412,0.0000
3902,1229,-3.0000,1,0,0.9508,1.000,0.000,0.0000,0.0000,0.0505,0.2000,-3.0000,0.4037,0.0000
3904,1230,-5.0000,2,0,0.8986,1.000,0.000,0.0000,0.0000,0.1074,0.2000,-5.0000,0.2769,0.0000
3905,1231,-3.0000,1,0,0.9348,1.000,0.000,0.0000,0.0000,0.0674,0.2000,-3.0000,0.2132,0.0000
3906,1232,-3.0000,1,0,0.9497,1.000,0.000,0.0000,0.0000,0.0516,0.2000,-3.0000,0.2594,0.0000
3909,1233,-7.0000,3,0,0.9215,0.667,0.333,0.0000,0.0000,0.0821,0.2000,-7.0000,0.2503,0.0000
3910,1234,-3.0000,1,0,0.9439,1.000,0.000,0.0000,0.0000,0.0577,0.2000,-3.0000,0.2257,0.0000
3919,1235,-19.0000,9,0,0.8568,0.667,0.333,0.0000,0.0000,1.6932,0.2000,-19.0000,0.6200,0.0000
3920,1236,-3.0000,1,0,0.9305,1.000,0.000,0.0000,0.0000,0.0720,0.2000,-3.0000,0.3367,0.0000
3921,1237,-3.0000,1,0,0.9279,1.000,0.000,0.0000,0.0000,0.0749,0.2000,-3.0000,0.3222,0.0000
3931,1238,-20.0000,10,0,0.8464,0.400,0.600,0.0000,0.0000,0.1690,0.2000,-20.0000,0.7427,0.0000
3935,1239,-9.0000,4,0,0.8221,1.000,0.000,0.0000,0.0000,0.1980,0.2000,-9.0000,0.3973,0.0000
3936,1240,-3.0000,1,0,0.9131,1.000,0.000,0.0000,0.0000,2.4426,0.2000,-3.0000,0.2195,0.0000
3937,1241,-3.0000,1,0,0.9322,1.000,0.000,0.0000,0.0000,0.0703,0.2000,-3.0000,0.3403,0.0000
3942,1242,-11.0000,5,0,0.8654,0.600,0.400,0.0000,0.0000,0.1460,0.2000,-11.0000,0.8103,0.0000
3952,1243,-21.0000,10,0,0.8350,0.600,0.400,0.0000,0.0000,0.8969,0.2000,-21.0000,0.6813,0.0000
3962,1244,-20.0000,10,0,0.7921,0.600,0.400,0.0000,0.0000,1.6579,0.2000,-20.0000,1.0672,0.0000
3963,1245,-3.0000,1,0,0.8859,1.000,0.000,0.0000,0.0000,0.1212,0.2000,-3.0000,0.6709,0.0000
3964,1246,-3.0000,1,0,0.9028,1.000,0.000,0.0000,0.0000,0.1022,0.2000,-3.0000,0.6704,0.0000
3965,1247,-3.0000,1,0,0.8970,1.000,0.000,0.0000,0.0000,0.1087,0.2000,-3.0000,0.5076,0.0000
3966,1248,-3.0000,1,0,0.8292,1.000,0.000,0.0000,0.0000,0.1873,0.2000,-3.0000,0.6350,0.0000
3967,1249,-3.0000,1,0,0.8937,1.000,0.000,0.0000,0.0000,0.1124,0.2000,-3.0000,0.7172,0.0000
3977,1250,-20.0000,10,0,0.7131,0.300,0.700,0.0000,0.0000,0.8849,0.2000,-20.0000,1.3021,0.0000
3982,1251,-11.0000,5,0,0.7593,0.400,0.600,0.0000,0.0000,0.6906,0.2000,-11.0000,1.2850,0.0000
3983,1252,-3.0000,1,0,0.8494,1.000,0.000,0.0000,0.0000,0.1633,0.2000,-3.0000,1.2248,0.0000
3985,1253,-5.0000,2,0,0.6807,1.000,0.000,0.0000,0.0000,0.3905,0.2000,-5.0000,0.7614,0.0000
3986,1254,-3.0000,1,0,0.7415,1.000,0.000,0.0000,0.0000,0.2991,0.2000,-3.0000,0.6692,0.0000
3996,1255,-20.0000,10,0,0.5928,0.500,0.500,0.0000,0.0000,0.6188,0.2000,-20.0000,1.1481,0.0000
3997,1256,-3.0000,1,0,0.8424,1.000,0.000,0.0000,0.0000,0.1715,0.2000,-3.0000,0.6371,0.0000
3999,1257,-5.0000,2,0,0.7548,0.500,0.500,0.0000,0.0000,0.2858,0.2000,-5.0000,0.7671,0.0000
4000,1258,-3.0000,1,0,0.7788,1.000,0.000,0.0000,0.0000,0.2500,0.2000,-3.0000,1.0592,0.0000
4010,1259,-20.0000,10,0,0.5935,0.400,0.600,0.0000,0.0000,0.5268,0.2000,-20.0000,1.3670,0.0000
4012,1260,-5.0000,2,0,0.7223,0.500,0.500,0.0000,0.0000,0.3298,0.2000,-5.0000,0.6409,0.0000
4018,1261,-13.0000,6,0,0.7370,0.333,0.667,0.0000,0.0000,0.4151,0.2000,-13.0000,1.3156,0.0000
4019,1262,-3.0000,1,0,0.8686,1.000,0.000,0.0000,0.0000,0.1409,0.2000,-3.0000,0.6521,0.0000
4020,1263,-3.0000,1,0,0.8656,1.000,0.000,0.0000,0.0000,0.1444,0.2000,-3.0000,0.9145,0.0000
4021,1264,-3.0000,1,0,0.7811,1.000,0.000,0.0000,0.0000,0.2471,0.2000,-3.0000,0.3896,0.0000
4022,1265,-3.0000,1,0,0.8053,1.000,0.000,0.0000,0.0000,0.2165,0.2000,-3.0000,0.6490,0.0000
4023,1266,-3.0000,1,0,0.8098,1.000,0.000,0.0000,0.0000,0.2110,0.2000,-3.0000,0.5650,0.0000
4024,1267,-3.0000,1,0,0.8628,1.000,0.000,0.0000,0.0000,0.1476,0.2000,-3.0000,0.7979,0.0000
4025,1268,-3.0000,1,0,0.8161,1.000,0.000,0.0000,0.0000,0.2032,0.2000,-3.0000,0.9263,0.0000
4035,1269,-20.0000,10,0,0.6681,0.800,0.200,0.0000,0.0000,0.4076,0.2000,-20.0000,1.1954,0.0000
4037,1270,-5.0000,2,0,0.8313,1.000,0.000,0.0000,0.0000,0.1864,0.2000,-5.0000,0.7775,0.0000
4038,1271,-3.0000,1,0,0.8968,1.000,0.000,0.0000,0.0000,0.1089,0.2000,-3.0000,0.8083,0.0000
4039,1272,-3.0000,1,0,0.9081,1.000,0.000,0.0000,0.0000,0.0964,0.2000,-3.0000,1.0390,0.0000
4042,1273,-7.0000,3,0,0.8236,0.333,0.667,0.0000,0.0000,0.1947,0.2000,-7.0000,0.3321,0.0000
4052,1274,-17.4337,10,0,0.7684,0.400,0.500,0.0000,0.0000,0.3578,0.2000,-17.9246,0.8857,0.1106
4057,1275,-11.0000,5,0,0.7899,0.800,0.200,0.0000,0.0000,0.2374,0.2000,-11.0000,0.9545,0.0000
4060,1276,-7.0000,3,0,0.8290,1.000,0.000,0.0000,0.0000,0.1908,0.2000,-7.0000,0.4981,0.0000
4065,1277,-11.0000,5,0,0.7999,0.600,0.400,0.0000,0.0000,0.2250,0.2000,-11.0000,0.7612,0.0000
4070,1278,-11.0000,5,0,0.8507,0.600,0.400,0.0000,0.0000,0.1633,0.2000,-11.0000,0.9361,0.0000
4071,1279,-3.0000,1,0,0.9343,1.000,0.000,0.0000,0.0000,0.0680,0.2000,-3.0000,0.4488,0.0000
4076,1280,-11.0000,5,0,0.8877,0.600,0.400,0.0000,0.0000,0.1195,0.2000,-11.0000,0.5730,0.0000
4077,1281,-3.0000,1,0,0.9224,1.000,0.000,0.0000,0.0000,0.0808,0.2000,-3.0000,0.4022,0.0000
4079,1282,-5.0000,2,0,0.8804,0.500,0.500,0.0000,0.0000,0.1280,0.2000,-5.0000,0.4036,0.0000
4088,1283,-19.0000,9,0,0.8490,0.778,0.222,0.0000,0.0000,0.1649,0.2000,-19.0000,0.6501,0.0000
4089,1284,-3.0000,1,0,0.9384,1.000,0.000,0.0000,0.0000,0.0636,0.2000,-3.0000,0.2339,0.0000
4090,1285,-3.0000,1,0,0.9231,1.000,0.000,0.0000,0.0000,0.0800,0.2000,-3.0000,0.3323,0.0000
4091,1286,-3.0000,1,0,0.9404,1.000,0.000,0.0000,0.0000,0.0615,0.2000,-3.0000,0.5843,0.0000
4093,1287,-5.0000,2,0,0.9209,0.500,0.500,0.0000,0.0000,0.0828,0.2000,-5.0000,0.4068,0.0000
4095,1288,-5.0000,2,0,0.8982,0.500,0.500,0.0000,0.0000,0.1080,0.2000,-5.0000,0.3842,0.0000
4096,1289,-3.0000,1,0,0.9525,1.000,0.000,0.0000,0.0000,0.0486,0.2000,-3.0000,0.3834,0.0000
4098,1290,-5.0000,2,0,0.9361,0.500,0.500,0.0000,0.0000,0.0661,0.2000,-5.0000,0.3017,0.0000
4108,1291,-20.0000,10,0,0.8832,0.600,0.400,0.0000,0.0000,1.4537,0.2000,-20.0000,0.6020,0.0000
4109,1292,-3.0000,1,0,0.9474,1.000,0.000,0.0000,0.0000,0.0540,0.2000,-3.0000,0.2886,0.0000
4119,1293,-20.0000,10,0,0.8350,0.600,0.400,0.0000,0.0000,0.1820,0.2000,-20.0000,0.4807,0.0000
4121,1294,-5.0000,2,0,0.9039,0.500,0.500,0.0000,0.0000,0.1018,0.2000,-5.0000,0.3244,0.0000
4123,1295,-5.0000,2,0,0.8960,1.000,0.000,0.0000,0.0000,0.1109,0.2000,-5.0000,0.5615,0.0000
4124,1296,-3.0000,1,0,0.9122,1.000,0.000,0.0000,0.0000,0.0920,0.2000,-3.0000,0.3140,0.0000
4125,1297,-3.0000,1,0,0.9397,1.000,0.000,0.0000,0.0000,0.0622,0.2000,-3.0000,0.3115,0.0000
