step,episode,ep_reward,ep_steps,success,p_hidden,critic_loss,actor_loss,coverage_loss,alpha
1745,349,-48.8289,5,0,0.8949,308.1443,7.2627,0.1042,0.1856
1750,350,-21.2515,5,0,0.8765,324.9797,10.1074,0.1349,0.1855
1755,351,-10.0703,5,0,0.8770,325.7556,10.1107,0.1251,0.1854
1760,352,-37.5916,5,0,0.9102,283.6617,9.1681,0.1012,0.1853
1765,353,39.8142,5,0,0.9029,266.8568,10.0827,1.8451,0.1852
1770,354,-16.2254,5,0,0.8642,349.9668,9.9900,0.1354,0.1851
1775,355,-26.3638,5,0,0.8971,379.8952,8.4986,0.1116,0.1850
1780,356,-26.2706,5,0,0.8811,348.0282,11.2227,0.1357,0.1849
1785,357,-21.1467,5,0,0.8753,296.6100,10.4128,0.1479,0.1848
1790,358,-43.7793,5,0,0.9040,263.1447,10.1014,0.1076,0.1847
1795,359,-37.5590,5,0,0.8987,390.4164,11.3494,0.1145,0.1846
1800,360,-37.5598,5,0,0.8861,359.4897,8.8472,0.1212,0.1845
1805,361,-5.0948,5,0,0.8862,290.8184,9.8666,0.1143,0.1844
1810,362,5.7616,5,0,0.9255,339.3571,9.9291,0.0792,0.1843
1815,363,-26.4805,5,0,0.9197,335.7347,9.6994,0.0932,0.1842
1820,364,-21.6106,5,0,0.9404,361.2781,10.7151,0.0654,0.1842
1825,365,-21.5795,5,0,0.9365,302.6340,11.2219,0.0667,0.1841
1830,366,-5.5596,5,0,0.9480,359.5052,10.9045,0.0558,0.1840
1835,367,5.5426,5,0,0.9505,339.2626,12.6923,0.0558,0.1839
1840,368,-16.6087,5,0,0.9290,356.6902,10.2055,0.0692,0.1838
1845,369,-37.8018,5,0,0.9538,301.2044,13.7049,0.0516,0.1837
1850,370,5.3426,5,0,0.9673,365.5865,9.7389,0.0349,0.1836
1855,371,17.2493,5,0,0.9271,293.3485,11.6917,0.0643,0.1835
1860,372,-32.8341,5,0,0.9582,354.6902,10.5333,0.0393,0.1834
1865,373,-5.6806,5,0,0.9617,371.6147,11.4639,0.0405,0.1833
1870,374,-75.0000,5,0,0.9449,379.8755,11.8909,0.0402,0.1832
1875,375,-21.7808,5,0,0.9649,408.7487,10.2193,0.0369,0.1831
1880,376,-5.7951,5,0,0.9743,333.2652,11.7928,0.0257,0.1830
1885,377,33.3731,5,0,0.9269,268.5612,11.2634,1.5657,0.1829
1890,378,-5.7845,5,0,0.9735,424.5650,8.6995,0.0280,0.1829
1895,379,5.3634,5,0,0.9631,347.8368,12.0028,0.0370,0.1828
1900,380,-3.9215,5,0,0.9546,432.3860,13.6282,3.1490,0.1827
1905,381,-21.6331,5,0,0.9436,331.8740,12.2282,0.0619,0.1826
1910,382,-42.7714,5,0,0.9370,352.5528,12.3023,0.0618,0.1825
1915,383,-26.3446,5,0,0.8952,427.1263,9.3684,0.1154,0.1824
1920,384,-5.3465,5,0,0.9087,343.9402,13.6189,0.0823,0.1823
1925,385,-5.2720,5,0,0.9122,451.3778,11.2481,0.0955,0.1822
1930,386,-42.7603,5,0,0.9406,332.2725,12.7069,0.0614,0.1821
1935,387,-37.7027,5,0,0.9242,326.3237,12.4523,0.0728,0.1820
1940,388,-70.0000,5,0,0.9274,398.7681,16.2733,0.0720,0.1819
1945,389,39.5268,5,0,0.9116,423.3036,8.4128,1.0756,0.1818
1950,390,-5.4253,5,0,0.9315,433.3507,13.5005,0.0738,0.1817
1955,391,-10.5208,5,0,0.9413,360.9483,13.7318,0.0613,0.1817
1960,392,-26.4123,5,0,0.8832,435.4500,13.5681,0.1142,0.1816
1965,393,-37.6710,5,0,0.8868,351.3307,13.6520,0.0912,0.1815
1970,394,-37.7185,5,0,0.9340,358.7239,13.1179,0.0745,0.1814
1975,395,-16.4512,5,0,0.9154,394.0978,12.8887,0.0967,0.1813
1980,396,-10.6791,5,0,0.9486,408.5654,13.7088,0.0433,0.1812
1985,397,-16.7545,5,0,0.9612,361.8364,12.5358,0.0413,0.1811
1990,398,-26.6107,5,0,0.9375,404.7997,17.1816,0.0672,0.1810
1995,399,-5.6944,5,0,0.9596,400.3455,10.8113,0.0394,0.1809
2000,400,-32.8633,5,0,0.9686,384.3890,15.5179,0.0335,0.1808
2005,401,5.5291,5,0,0.9495,419.6162,15.5168,0.0546,0.1807
2010,402,5.3174,5,0,0.9712,354.6168,14.2398,0.0323,0.1806
2015,403,17.2619,5,0,0.9043,366.8323,16.0661,0.9316,0.1806
2020,404,5.2906,5,0,0.9700,417.0294,13.9598,0.0295,0.1805
2025,405,28.2494,5,0,0.9486,422.2199,12.2997,2.4183,0.1804
2030,406,-5.6042,5,0,0.9451,411.3768,15.9550,0.0496,0.1803
2035,407,-16.7298,5,0,0.9540,417.6166,10.5103,0.0456,0.1802
2040,408,-10.3522,5,0,0.9321,487.1248,15.0737,0.0817,0.1801
2045,409,-48.8919,5,0,0.9460,355.8664,16.3140,0.0578,0.1800
2050,410,28.5005,5,0,0.8979,398.8311,13.9276,1.3768,0.1799
2055,411,-26.4138,5,0,0.9028,394.3892,15.1453,0.1026,0.1798
2060,412,55.6906,5,0,0.9286,346.7634,16.3826,2.6774,0.1797
2065,413,-37.6192,5,0,0.8596,395.0100,14.9635,0.4708,0.1796
2070,414,-9.7692,5,0,0.8414,370.5787,15.3695,0.1616,0.1796
2075,415,-4.7277,5,0,0.8337,519.2306,14.5521,0.1750,0.1795
2080,416,-53.6581,5,0,0.8389,410.8073,17.5665,0.1824,0.1794
2085,417,-25.8868,5,0,0.7932,497.7960,14.7655,0.2057,0.1793
2090,418,-20.9018,5,0,0.7188,598.6523,18.0878,0.2326,0.1792
2095,419,44.8728,5,0,0.8930,475.3749,15.3609,0.1131,0.1791
2100,420,-53.7665,5,0,0.8912,423.8043,13.9955,0.1222,0.1790
2105,421,55.8497,5,0,0.9079,467.5526,16.7186,1.9852,0.1789
2110,422,-20.5804,5,0,0.7711,438.6958,15.0457,0.2650,0.1788
2115,423,-42.4606,5,0,0.8651,379.0170,16.6730,0.1450,0.1787
2120,424,-5.0741,5,0,0.8812,551.4285,12.0096,0.1237,0.1786
2125,425,-20.8440,5,0,0.8066,569.1169,20.2938,0.2153,0.1786
2130,426,45.4845,5,0,0.7994,433.0588,11.9410,1.6814,0.1785
2135,427,-42.3695,5,0,0.8255,511.4986,16.6916,0.1756,0.1784
2140,428,57.5598,5,0,0.7300,470.2495,13.0601,1.0677,0.1783
2145,429,34.2732,5,0,0.7419,445.5897,17.8254,1.5448,0.1782
2150,430,-31.6197,5,0,0.6626,409.4376,14.7931,0.3702,0.1781
2155,431,-36.4524,5,0,0.6317,516.1487,16.0549,0.4640,0.1780
2160,432,-20.3962,5,0,0.7414,448.7745,17.4140,0.3138,0.1779
2165,433,-31.9220,5,0,0.7375,444.8827,13.0845,0.3064,0.1778
2170,434,41.4616,5,0,0.7134,364.0791,19.1536,0.3706,0.1777
2175,435,-37.2000,5,0,0.8092,472.6034,16.3289,0.2186,0.1777
2180,436,-43.6299,5,0,0.8150,423.1629,18.2630,0.2409,0.1776
2185,437,-9.5692,5,0,0.8291,537.5204,12.1341,0.2028,0.1775
2190,438,-9.9835,5,0,0.8705,487.9537,18.4213,0.1365,0.1774
2195,439,-42.5274,5,0,0.8870,396.1837,17.8589,0.1279,0.1773
2200,440,-21.3479,5,0,0.8981,488.0288,19.6752,0.1133,0.1772
2205,441,-21.4601,5,0,0.9140,432.1669,18.2639,0.0947,0.1771
2210,442,-58.7549,5,0,0.8696,448.8501,16.9764,0.1222,0.1770
2215,443,-42.6718,5,0,0.9010,474.1765,14.5419,0.0896,0.1769
2220,444,44.8866,5,0,0.8546,467.3841,17.5313,0.4812,0.1768
2225,445,-37.6879,5,0,0.9226,397.4415,20.2853,0.0820,0.1768
2230,446,-53.8679,5,0,0.9399,532.1566,15.5351,0.0716,0.1767
2235,447,-42.6627,5,0,0.9142,438.7417,16.0630,0.0750,0.1766
2240,448,-37.7318,5,0,0.9327,500.9773,17.5854,0.0761,0.1765
2245,449,-48.8658,5,0,0.9351,496.3901,17.8191,0.0724,0.1764
2250,450,-21.7030,5,0,0.9492,538.7111,15.5595,0.0521,0.1763
2255,451,-42.8140,5,0,0.9547,424.4703,20.7017,0.0497,0.1762
2260,452,-21.7418,5,0,0.9552,459.8071,17.0060,0.0452,0.1761
2265,453,-21.6429,5,0,0.9324,515.5316,17.6981,0.0570,0.1760
2270,454,-26.6864,5,0,0.9526,479.7236,16.7755,0.0520,0.1759
2275,455,-42.5986,5,0,0.9155,537.7899,18.1011,0.1037,0.1759
2280,456,-26.7837,5,0,0.9641,502.7121,20.9430,0.0365,0.1758
2285,457,-26.7648,5,0,0.9632,462.4308,16.8243,0.0418,0.1757
2290,458,17.2241,5,0,0.9364,526.3451,19.5593,1.0898,0.1756
2295,459,-16.7222,5,0,0.9398,429.4558,20.4366,0.0489,0.1755
2300,460,22.2626,5,0,0.9058,499.4655,19.2188,0.5031,0.1754
2305,461,-37.7539,5,0,0.9398,456.1297,17.0130,0.0633,0.1753
2310,462,-42.8474,5,0,0.9624,521.3530,18.6776,0.0387,0.1752
2315,463,-5.7247,5,0,0.9632,441.9766,19.1868,0.0355,0.1751
2320,464,-5.5795,5,0,0.9383,512.8367,19.4885,0.0520,0.1751
2325,465,-5.7208,5,0,0.9386,487.4410,16.5542,0.0411,0.1750
2330,466,-10.5378,5,0,0.9421,553.2557,19.9244,0.0595,0.1749
2335,467,-16.6657,5,0,0.9501,438.7699,19.9334,0.0568,0.1748
2340,468,-42.7738,5,0,0.9496,567.5552,19.0114,0.0564,0.1747
2345,469,-42.8961,5,0,0.9748,487.9785,21.3853,0.0256,0.1746
2350,470,-58.9222,5,0,0.9597,504.3811,18.1749,0.0428,0.1745
2355,471,-58.7604,5,0,0.9120,497.6078,21.1880,0.1103,0.1744
2360,472,-3.9136,5,0,0.9568,547.4272,20.9675,0.6550,0.1743
2365,473,5.3085,5,0,0.9673,448.4015,21.9078,0.0313,0.1743
2370,474,-10.7282,5,0,0.9683,445.0351,20.4759,0.0346,0.1742
2375,475,-53.9034,5,0,0.9581,560.2571,17.5765,0.0502,0.1741
2380,476,-10.7100,5,0,0.9572,515.6501,24.7566,0.0374,0.1740
2385,477,-37.8566,5,0,0.9685,610.2031,17.7970,0.0353,0.1739
2390,478,-58.9039,5,0,0.9664,622.2667,23.4491,0.0437,0.1738
2395,479,-70.0000,5,0,0.9793,530.2572,20.6740,0.0218,0.1737
2400,480,-53.8645,5,0,0.9269,552.2956,23.3514,0.0663,0.1736
2405,481,-37.7773,5,0,0.9462,496.4077,18.3847,0.0498,0.1736
2410,482,-42.8620,5,0,0.9646,518.9244,21.2670,0.0359,0.1735
2415,483,-5.6244,5,0,0.9336,590.3530,18.3810,0.0522,0.1734
2420,484,-10.6673,5,0,0.9614,521.2996,22.1597,0.0418,0.1733
2425,485,-10.6709,5,0,0.9646,560.9042,18.8998,0.0416,0.1732
2430,486,-42.8377,5,0,0.9623,454.1213,20.2355,0.0386,0.1731
2435,487,-48.9509,5,0,0.9766,513.9313,21.5945,0.0222,0.1730
2440,488,-48.9704,5,0,0.9730,410.4677,21.1150,0.0175,0.1729
2445,489,-42.8585,5,0,0.9683,576.2676,23.2882,0.0338,0.1729
2450,490,-58.9320,5,0,0.9660,547.8802,22.2597,0.0317,0.1728
2455,491,-21.8913,5,0,0.9831,516.0120,20.8675,0.0183,0.1727
2460,492,-37.9242,5,0,0.9797,506.9181,22.2186,0.0205,0.1726
2465,493,-21.8851,5,0,0.9803,565.5306,21.7775,0.0200,0.1725
2470,494,-16.8662,5,0,0.9786,497.9195,23.2520,0.0222,0.1724
2475,495,28.2266,5,0,0.9560,550.1156,22.5819,3.4333,0.1723
2480,496,-5.8000,5,0,0.9715,543.0391,21.8364,0.0245,0.1722
2485,497,28.2400,5,0,0.9592,530.2865,18.4293,1.2581,0.1722
2490,498,-37.7853,5,0,0.9442,551.1603,21.2738,0.0523,0.1721
2495,499,55.3596,5,0,0.9621,597.4630,21.4023,0.0366,0.1720
2500,500,-5.4338,5,0,0.9263,584.9958,23.2540,0.0787,0.1719
2505,501,-26.7780,5,0,0.9614,663.8368,19.8849,0.0374,0.1718
2510,502,-10.1674,5,0,0.8738,466.0951,22.2816,0.1043,0.1717
2515,503,-37.8474,5,0,0.9378,503.9462,18.5250,0.0467,0.1716
2520,504,5.3302,5,0,0.9689,578.5430,22.0134,0.0336,0.1715
2525,505,-42.8079,5,0,0.9526,605.6262,22.8074,0.0492,0.1715
2530,506,-5.6563,5,0,0.9595,504.2657,23.7681,0.0441,0.1714
2535,507,-48.8038,5,0,0.9200,488.8432,25.1308,0.0963,0.1713
2540,508,-26.7327,5,0,0.9592,597.2922,21.9964,0.0473,0.1712
2545,509,-37.8952,5,0,0.9749,576.0138,22.8264,0.0258,0.1711
2550,510,23.5426,5,0,0.8662,556.7938,20.3845,0.8398,0.1710
2555,511,-5.2720,5,0,0.9222,663.2340,22.0108,0.0926,0.1709
2560,512,-53.8764,5,0,0.9382,499.8955,20.5475,0.0595,0.1709
2565,513,-21.6817,5,0,0.9457,571.9171,23.0385,0.0554,0.1708
2570,514,33.3513,5,0,0.9190,587.1293,27.2567,1.0354,0.1707
2575,515,55.4450,5,0,0.9316,710.1057,17.0807,0.5679,0.1706
2580,516,5.5376,5,0,0.9510,537.8494,24.9849,0.0553,0.1705
2585,517,5.6930,5,0,0.9377,589.3738,22.2811,0.0718,0.1704
2590,518,5.3422,5,0,0.9677,589.9190,22.3452,0.0348,0.1703
2595,519,39.6509,5,0,0.9030,632.9291,26.5146,0.9255,0.1702
2600,520,5.6633,5,0,0.9265,695.5931,21.6115,0.0688,0.1702
2605,521,40.0015,5,0,0.8424,597.2939,25.2055,0.4599,0.1701
2610,522,-21.6664,5,0,0.9195,578.9869,22.7874,0.0538,0.1700
2615,523,-16.4725,5,0,0.9241,706.0597,23.9885,0.0843,0.1699
2620,524,-37.6026,5,0,0.9005,592.6326,25.0948,0.0999,0.1698
2625,525,17.2677,5,0,0.9484,594.5244,24.3283,0.0705,0.1697
2630,526,-10.7650,5,0,0.9733,662.4056,24.8727,0.0300,0.1696
2635,527,-27.8283,5,0,0.9559,705.8619,28.3407,0.0460,0.1696
2640,528,-26.5222,5,0,0.9234,503.1207,21.9501,0.0709,0.1695
2645,529,-10.2709,5,0,0.8944,519.7571,26.2587,0.0903,0.1694
2650,530,-21.8599,5,0,0.9761,531.1277,21.9659,0.0232,0.1693
2655,531,-21.7565,5,0,0.9564,584.3196,23.5187,0.0418,0.1692
2660,532,-26.7525,5,0,0.9618,491.4238,24.1190,0.0394,0.1691
2665,533,-21.7985,5,0,0.9674,605.1418,20.9345,0.0337,0.1690
2670,534,-10.6045,5,0,0.9505,602.5664,25.1506,0.0481,0.1690
2675,535,23.6918,5,0,0.8943,585.0796,20.6877,1.3194,0.1689
2680,536,-10.1849,5,0,0.8940,604.0500,23.6578,0.1086,0.1688
2685,537,33.3351,5,0,0.9330,548.1713,25.3601,2.7303,0.1687
2690,538,-37.9079,5,0,0.9686,542.1329,27.9373,0.0270,0.1686
2695,539,-5.5775,5,0,0.9451,639.1343,23.9541,0.0555,0.1685
2700,540,-5.1499,5,0,0.9014,614.7244,23.9633,0.1164,0.1684
2705,541,6.3826,5,0,0.8038,516.3206,27.6671,0.1509,0.1684
2710,542,44.7179,5,0,0.9083,496.3242,21.2834,2.4208,0.1683
2715,543,6.0124,5,0,0.8859,658.2412,26.4275,0.1074,0.1682
2720,544,-42.4293,5,0,0.8368,641.8157,27.8622,0.1532,0.1681
2725,545,-48.5668,5,0,0.7947,497.6765,23.6257,0.2250,0.1680
2730,546,-25.9707,5,0,0.8058,568.8317,22.1524,0.2166,0.1679
2735,547,-48.7879,5,0,0.7477,606.2075,22.1434,0.2394,0.1678
2740,548,-42.2368,5,0,0.8626,662.3227,24.7063,0.1928,0.1678
2745,549,7.6763,5,0,0.7199,652.7174,25.4171,0.3152,0.1677
2750,550,5.5259,5,0,0.9532,545.4357,26.2800,0.0540,0.1676
2755,551,-26.4886,5,0,0.8414,651.2379,22.8286,0.0759,0.1675
2760,552,-21.7051,5,0,0.9512,563.3542,26.5050,0.0523,0.1674
2765,553,5.5447,5,0,0.9471,654.3066,26.6912,0.0560,0.1673
2770,554,-5.6552,5,0,0.9391,639.8486,24.4230,0.0478,0.1673
2775,555,-10.4454,5,0,0.9351,647.2426,25.5694,0.0709,0.1672
2780,556,-37.7473,5,0,0.9477,594.3630,23.3380,0.0607,0.1671
2785,557,5.2799,5,0,0.9722,627.1964,27.4899,0.0284,0.1670
2790,558,-26.7671,5,0,0.9590,658.5983,22.4447,0.0459,0.1669
2795,559,-26.7119,5,0,0.9511,580.6800,24.2687,0.0474,0.1668
2800,560,-26.8066,5,0,0.9687,559.1868,24.2071,0.0328,0.1667
2805,561,44.1809,5,0,0.9661,719.7720,22.5482,0.6921,0.1667
2810,562,-37.5821,5,0,0.9019,667.4775,28.8671,0.1056,0.1666
2815,563,-26.7443,5,0,0.9626,557.8843,25.4033,0.0467,0.1665
2820,564,-42.7422,5,0,0.9324,550.0756,25.4016,0.0612,0.1664
2825,565,39.3111,5,0,0.9572,644.9102,23.7566,0.0411,0.1663
2830,566,-37.8463,5,0,0.9543,641.0354,23.5737,0.0464,0.1662
2835,567,-26.5311,5,0,0.9219,708.0667,26.0087,0.0845,0.1662
2840,568,-16.6683,5,0,0.9449,655.5750,26.6062,0.0656,0.1661
2845,569,33.3328,5,0,0.9289,605.5468,26.6140,2.1349,0.1660
2850,570,33.6819,5,0,0.8565,584.2966,25.5788,0.1139,0.1659
2855,571,-26.7244,5,0,0.9379,662.7616,23.9027,0.0551,0.1658
2860,572,-42.8144,5,0,0.9508,729.7687,25.6965,0.0492,0.1657
2865,573,-21.6787,5,0,0.9431,705.7322,25.1153,0.0551,0.1656
2870,574,-58.9025,5,0,0.9211,702.9528,24.4022,0.0584,0.1656
2875,575,-5.7809,5,0,0.9740,590.4452,31.4882,0.0278,0.1655
2880,576,-10.5306,5,0,0.9352,687.6925,20.6432,0.0618,0.1654
2885,577,-16.6819,5,0,0.9361,585.8094,30.3527,0.0635,0.1653
2890,578,-48.8828,5,0,0.9011,789.6157,26.3253,0.0659,0.1652
2895,579,-58.9490,5,0,0.9758,630.7754,25.7932,0.0250,0.1651
2900,580,-53.8659,5,0,0.9502,591.2440,23.7278,0.0586,0.1651
2905,581,-21.8737,5,0,0.9794,706.7882,29.1392,0.0234,0.1650
2910,582,-21.6939,5,0,0.9579,657.4738,30.8380,0.0514,0.1649
2915,583,-26.8212,5,0,0.9683,567.3800,28.1206,0.0259,0.1648
2920,584,-42.8442,5,0,0.9534,604.8943,26.7465,0.0383,0.1647
2925,585,55.2720,5,0,0.9710,647.5718,25.1707,3.6083,0.1646
2930,586,5.3098,5,0,0.9632,621.5455,32.2764,0.0315,0.1646
2935,587,39.3857,5,0,0.9507,603.0776,26.3728,0.0482,0.1645
2940,588,-42.6602,5,0,0.9146,799.2522,32.2164,0.0889,0.1644
2945,589,-10.2823,5,0,0.9110,761.2246,23.1215,0.0940,0.1643
2950,590,-32.8703,5,0,0.9632,638.2798,27.4085,0.0359,0.1642
2955,591,-26.6494,5,0,0.9391,554.0670,30.0528,0.0560,0.1641
2960,592,-5.5497,5,0,0.9499,639.2485,23.9428,0.0581,0.1641
2965,593,-32.7991,5,0,0.9486,751.5555,30.5554,0.0540,0.1640
2970,594,39.7867,5,0,0.8897,618.2515,29.0537,1.7604,0.1639
2975,595,39.7982,5,0,0.8896,608.5123,24.3226,0.1063,0.1638
2980,596,39.9511,5,0,0.8370,736.0753,31.0875,0.7568,0.1637
2985,597,-26.6043,5,0,0.9437,612.6578,26.1283,0.0608,0.1636
2990,598,-26.4967,5,0,0.9170,699.2313,30.6432,0.0946,0.1636
2995,599,-5.4726,5,0,0.9305,835.7705,22.6319,0.0671,0.1635
3000,600,-37.7186,5,0,0.9299,622.2308,29.2258,0.0602,0.1634
3005,601,-37.7868,5,0,0.9474,719.2842,31.6745,0.0590,0.1633
3010,602,-32.8321,5,0,0.9569,698.0350,28.3605,0.0438,0.1632
3015,603,39.4715,5,0,0.9465,688.4009,33.8794,0.0621,0.1631
3020,604,-42.8684,5,0,0.9678,701.5463,29.9870,0.0330,0.1631
3025,605,-58.8751,5,0,0.9375,636.4613,28.7323,0.0732,0.1630
3030,606,-5.5767,5,0,0.9503,618.5187,25.8866,0.0537,0.1629
3035,607,-42.6753,5,0,0.9323,751.6821,34.4867,0.0883,0.1628
3040,608,-27.8029,5,0,0.9624,694.6713,24.0785,0.0471,0.1627
3045,609,-26.7362,5,0,0.9659,552.9844,28.5194,0.0465,0.1626
3050,610,-32.5949,5,0,0.9198,735.8023,30.2936,0.0861,0.1626
3055,611,5.5157,5,0,0.9580,715.2271,29.1430,0.0530,0.1625
3060,612,-42.6072,5,0,0.8597,641.0801,29.4676,0.1072,0.1624
3065,613,-21.7347,5,0,0.9553,612.4114,29.5749,0.0472,0.1623
3070,614,-37.6822,5,0,0.9205,817.2695,29.8544,0.0855,0.1622
3075,615,-21.8406,5,0,0.9762,603.3713,27.9551,0.0279,0.1622
3080,616,-10.5610,5,0,0.9203,697.4167,30.6910,0.0505,0.1621
3085,617,-26.7663,5,0,0.9677,639.8754,28.7869,0.0379,0.1620
3090,618,-58.9111,5,0,0.8886,788.7891,32.5680,0.0798,0.1619
3095,619,-70.0000,5,0,0.9715,673.7623,22.0669,0.0274,0.1618
3100,620,28.1997,5,0,0.9584,613.5250,34.3232,1.1999,0.1617
3105,621,-26.8396,5,0,0.9636,805.4785,25.8426,0.0320,0.1617
3110,622,-37.8899,5,0,0.9738,670.0583,28.7433,0.0353,0.1616
3115,623,-16.6855,5,0,0.9529,828.9724,30.1316,0.0517,0.1615
3120,624,1.1370,5,0,0.9270,751.9885,32.9415,1.6337,0.1614
3125,625,33.1817,5,0,0.9581,843.0802,29.0114,1.2719,0.1613
3130,626,-26.7463,5,0,0.9541,754.1224,30.8097,0.0436,0.1613
3135,627,-37.6870,5,0,0.9236,802.1548,33.1930,0.0810,0.1612
3140,628,5.8121,5,0,0.8590,716.9955,31.1429,0.0868,0.1611
3145,629,-5.5544,5,0,0.9448,646.2662,31.3125,0.0572,0.1610
3150,630,-26.8163,5,0,0.9673,826.3823,29.3874,0.0321,0.1609
3155,631,-58.8043,5,0,0.9219,797.8383,29.6308,0.0850,0.1608
3160,632,-37.8151,5,0,0.9478,737.9282,31.7755,0.0517,0.1608
3165,633,-10.7366,5,0,0.9708,722.4525,30.4342,0.0344,0.1607
3170,634,-10.8069,5,0,0.9753,745.4342,31.7429,0.0243,0.1606
3175,635,-10.3210,5,0,0.9185,614.6053,31.5256,0.0973,0.1605
3180,636,56.5756,5,0,0.8246,699.1561,28.8088,0.7793,0.1604
3185,637,-26.3925,5,0,0.8849,808.2790,34.2613,0.1145,0.1604
3190,638,-21.5440,5,0,0.9308,795.4033,31.1229,0.0751,0.1603
3195,639,-10.5994,5,0,0.9252,647.0396,29.2197,0.0567,0.1602
3200,640,-58.8918,5,0,0.9446,642.3591,29.5510,0.0597,0.1601
3205,641,5.1979,5,0,0.9794,654.2801,32.7778,0.0200,0.1600
3210,642,-26.7781,5,0,0.9545,705.7138,32.9022,0.0388,0.1599
3215,643,6.4196,5,0,0.8218,708.2618,32.3189,0.1547,0.1599
3220,644,-21.7045,5,0,0.9519,645.2308,28.7822,0.0513,0.1598
3225,645,39.1711,5,0,0.9784,553.2841,33.5206,0.0204,0.1597
3230,646,-5.6135,5,0,0.9494,614.8041,29.8597,0.0547,0.1596
3235,647,44.3508,5,0,0.8907,719.5315,31.5834,0.4608,0.1595
3240,648,-21.8747,5,0,0.9541,695.4572,31.1382,0.0285,0.1595
3245,649,-10.7096,5,0,0.9744,730.6094,27.6566,0.0348,0.1594
3250,650,5.2045,5,0,0.9808,683.8898,32.9491,0.0207,0.1593
3255,651,-5.6861,5,0,0.9655,620.5737,30.2387,0.0403,0.1592
3260,652,-32.8583,5,0,0.9666,679.1528,31.7927,0.0358,0.1591
3265,653,-37.8659,5,0,0.9631,668.9617,32.0920,0.0335,0.1591
3270,654,-42.8727,5,0,0.9731,655.2094,30.5672,0.0321,0.1590
3275,655,-42.9078,5,0,0.9779,759.3051,34.4897,0.0233,0.1589
3280,656,-21.9287,5,0,0.9880,657.7776,27.9777,0.0118,0.1588
3285,657,-26.9236,5,0,0.9874,751.9543,30.3969,0.0128,0.1587
3290,658,-5.6253,5,0,0.9389,697.6088,34.7864,0.0467,0.1586
3295,659,5.2243,5,0,0.9793,825.1954,26.0457,0.0227,0.1586
3300,660,-26.6981,5,0,0.9538,746.4084,38.6569,0.0428,0.1585
3305,661,-26.9198,5,0,0.9871,629.6320,32.2179,0.0129,0.1584
3310,662,-10.6669,5,0,0.9583,667.1919,31.3899,0.0412,0.1583
3315,663,33.1581,5,0,0.9714,701.6136,32.2341,3.6453,0.1582
3320,664,-10.4775,5,0,0.8676,606.4490,30.2979,0.0834,0.1582
3325,665,-42.6702,5,0,0.9194,778.7878,35.4974,0.0773,0.1581
3330,666,44.4701,5,0,0.9429,796.0887,38.8931,0.0527,0.1580
3335,667,-10.6374,5,0,0.9574,823.1154,30.7427,0.0458,0.1579
3340,668,-10.7503,5,0,0.9698,802.5878,34.7273,0.0310,0.1578
3345,669,-26.7147,5,0,0.8737,759.8932,33.0376,0.0830,0.1578
3350,670,-5.8101,5,0,0.9777,668.9635,36.2675,0.0242,0.1577
3355,671,39.3830,5,0,0.9546,770.0756,32.1336,1.8034,0.1576
3360,672,-26.6187,5,0,0.9201,718.0282,38.0183,0.0692,0.1575
3365,673,-16.7396,5,0,0.9529,816.8826,32.2088,0.0457,0.1574
3370,674,-32.7998,5,0,0.9535,750.4971,33.7513,0.0539,0.1574
3375,675,-48.8235,5,0,0.8414,776.0070,36.1995,0.1210,0.1573
3380,676,6.0333,5,0,0.9102,795.1260,33.7460,0.1091,0.1572
3385,677,-10.3303,5,0,0.9016,797.2271,33.9516,0.1034,0.1571
3390,678,-26.6891,5,0,0.9258,712.6618,35.8026,0.0577,0.1570
3395,679,-32.8557,5,0,0.9647,718.8806,33.0391,0.0370,0.1570
3400,680,-32.8029,5,0,0.9534,716.2806,36.8719,0.0530,0.1569
3405,681,-26.8195,5,0,0.9684,738.6326,33.6145,0.0305,0.1568
3410,682,-16.6794,5,0,0.9483,922.1414,33.2806,0.0605,0.1567
3415,683,-42.8521,5,0,0.9341,665.7603,34.0478,0.0445,0.1566
3420,684,-32.6797,5,0,0.9216,709.4423,38.1209,0.0749,0.1566
3425,685,-21.6884,5,0,0.9479,750.4680,29.8345,0.0635,0.1565
3430,686,-37.8769,5,0,0.9204,771.6409,33.7344,0.5362,0.1564
3435,687,-42.8830,5,0,0.9707,752.9515,36.2517,0.0296,0.1563
3440,688,55.6531,5,0,0.9360,717.3524,36.1159,1.6241,0.1563
3445,689,-53.9441,5,0,0.9712,704.5021,33.7148,0.0287,0.1562
3450,690,-26.8087,5,0,0.9302,844.8695,38.8598,0.0410,0.1561
3455,691,-37.5794,5,0,0.9010,823.1150,35.2728,0.1096,0.1560
3460,692,-32.7796,5,0,0.9466,656.4092,33.7488,0.0615,0.1559
3465,693,6.2142,5,0,0.8800,805.9498,34.8485,0.1302,0.1559
3470,694,-55.0000,5,0,0.8642,777.6881,37.5736,0.8600,0.1558
3475,695,-37.5856,5,0,0.8930,670.7749,36.2854,0.1121,0.1557
3480,696,-26.6727,5,0,0.9456,852.0793,31.6992,0.0574,0.1556
3485,697,-26.7300,5,0,0.9554,829.0645,39.1718,0.0466,0.1555
3490,698,-10.8063,5,0,0.9777,827.0013,33.0024,0.0245,0.1555
